,Ticker,Adj. Close,Year
6279942,SON,20.73,2007
6280195,SON,15.25,2008
6280447,SON,20.18,2009
6280699,SON,24.06,2010
6281201,SON,22.86,2012
6281453,SON,33.19,2013
6281705,SON,35.85,2014
6281957,SON,34.6,2015
6282711,SON,49.26,2018
6282963,SON,58.88,2019
6283325,SPWR,85.39,2007
6283578,SPWR,24.23,2008
6283830,SPWR,15.51,2009
6284082,SPWR,8.4,2010
6284584,SPWR,3.68,2012
6284836,SPWR,19.52,2013
6285088,SPWR,16.92,2014
6285340,SPWR,19.65,2015
6286094,SPWR,3.25,2018
6286346,SPWR,5.11,2019
6286708,CRS,57.57,2007
6286961,CRS,16.04,2008
6287213,CRS,21.82,2009
6287465,CRS,33.3,2010
6287967,CRS,43.98,2012
6288219,CRS,53.7,2013
6288471,CRS,43.07,2014
6288723,CRS,26.98,2015
6289477,CRS,33.44,2018
6289729,CRS,47.53,2019
6290091,MIDD,25.54,2007
6290344,MIDD,9.09,2008
6290596,MIDD,16.34,2009
6290848,MIDD,28.14,2010
6291350,MIDD,42.74,2012
6291602,MIDD,79.91,2013
6291854,MIDD,99.1,2014
6292106,MIDD,107.87,2015
6292860,MIDD,102.73,2018
6293112,MIDD,109.52,2019
6293474,HZO,15.5,2007
6293727,HZO,3.39,2008
6293979,HZO,9.19,2009
6294231,HZO,9.35,2010
6294733,HZO,8.94,2012
6294985,HZO,16.08,2013
6295237,HZO,20.05,2014
6295489,HZO,18.42,2015
6296243,HZO,18.31,2018
6296495,HZO,16.69,2019
6296857,KNX,16.69,2007
6297110,KNX,18.33,2008
6297362,KNX,22.2,2009
6297614,KNX,22.99,2010
6298116,KNX,18.87,2012
6298368,KNX,24.0,2013
6298620,KNX,44.46,2014
6298872,KNX,32.31,2015
6299626,KNX,24.59,2018
6299878,KNX,35.41,2019
6300240,ETH,18.02,2007
6300493,ETH,9.42,2008
6300745,ETH,9.09,2009
6300997,ETH,13.72,2010
6301499,ETH,18.42,2012
6301751,ETH,22.08,2013
6302003,ETH,22.85,2014
6302255,ETH,20.91,2015
6303009,ETH,14.54,2018
6303261,ETH,17.27,2019
6303623,NSP,9.77,2007
6303876,NSP,7.65,2008
6304128,NSP,8.52,2009
6304380,NSP,10.84,2010
6304882,NSP,13.04,2012
6305134,NSP,14.79,2013
6305386,NSP,15.1,2014
6305638,NSP,21.83,2015
6306392,NSP,89.33,2018
6306644,NSP,83.3,2019
6306938,ZUO,18.14,2018
6307190,ZUO,14.33,2019
6307552,BH,202.26,2007
6307805,BH,110.41,2008
6308057,BH,300.72,2009
6308309,BH,380.59,2010
6308811,BH,361.86,2012
6309063,BH,506.64,2013
6309315,BH,399.51,2014
6309567,BH,325.82,2015
6310321,BH,113.58,2018
6310573,BH,114.42,2019
6310935,AP,27.58,2007
6311188,AP,16.04,2008
6311440,AP,24.1,2009
6311692,AP,22.05,2010
6312194,AP,16.79,2012
6312446,AP,16.98,2013
6312698,AP,17.44,2014
6312950,AP,9.75,2015
6313704,AP,3.1,2018
6313956,AP,3.01,2019
6314318,ALOT,7.12,2007
6314571,ALOT,4.5,2008
6314823,ALOT,5.77,2009
6315075,ALOT,6.3,2010
6315577,ALOT,8.76,2012
6315829,ALOT,11.99,2013
6316081,ALOT,14.96,2014
6316333,ALOT,13.37,2015
6317087,ALOT,18.31,2018
6317339,ALOT,13.61,2019
6317596,EVRG,52.1,2018
6317848,EVRG,61.68,2019
6318210,SKT,10.62,2007
6318463,SKT,11.04,2008
6318715,SKT,11.96,2009
6318967,SKT,16.27,2010
6319469,SKT,22.99,2012
6319721,SKT,22.06,2013
6319973,SKT,26.16,2014
6320225,SKT,24.03,2015
6320979,SKT,17.13,2018
6321231,SKT,13.48,2019
6321373,BRMK,11.38,2019
6321735,SDON,0.12,2007
6321988,SDON,0.04,2008
6322240,SDON,0.03,2009
6322492,SDON,0.03,2010
6322994,SDON,,2012
6323246,SDON,0.02,2013
6323498,SDON,0.04,2014
6323750,SDON,0.04,2015
6324254,SDON,0.05,2018
6324500,FSLY,20.07,2019
6324833,KN,23.55,2014
6325085,KN,13.33,2015
6325839,KN,13.31,2018
6326091,KN,21.15,2019
6326291,AGHI,30.0,2014
6326543,AGHI,1.2,2015
6327297,AGHI,0.14,2018
6327549,AGHI,0.01,2019
6327798,NKLA,9.7,2018
6328047,NKLA,10.32,2019
6328409,ISDR,11.21,2007
6328662,ISDR,0.06,2008
6328914,ISDR,11.12,2009
6329166,ISDR,11.12,2010
6329668,ISDR,3.05,2012
6329920,ISDR,9.22,2013
6330172,ISDR,8.49,2014
6330424,ISDR,5.51,2015
6331178,ISDR,11.35,2018
6331430,ISDR,11.69,2019
6331607,SVMK,12.27,2018
6331859,SVMK,17.87,2019
6332221,SPOK,5.46,2007
6332474,SPOK,5.33,2008
6332726,SPOK,5.95,2009
6332978,SPOK,11.35,2010
6333480,SPOK,8.49,2012
6333732,SPOK,10.76,2013
6333984,SPOK,13.52,2014
6334236,SPOK,14.78,2015
6334990,SPOK,11.88,2018
6335242,SPOK,11.38,2019
6335737,ATUS,16.52,2018
6335989,ATUS,27.34,2019
6336337,TWER,61.4,2007
6336590,TWER,13.8,2008
6336842,TWER,38.8,2009
6337094,TWER,81.2,2010
6337596,TWER,65.0,2012
6337848,TWER,59.2,2013
6338100,TWER,37.0,2014
6338352,TWER,7.6,2015
6339087,TWER,2.1,2018
6339333,TWER,0.53,2019
6340071,GMRE,7.6,2018
6340323,GMRE,12.16,2019
6340684,SITC,30.58,2007
6340937,SITC,4.13,2008
6341189,SITC,9.07,2009
6341441,SITC,13.89,2010
6341943,SITC,16.25,2012
6342195,SITC,16.48,2013
6342447,SITC,20.42,2014
6342699,SITC,19.53,2015
6343453,SITC,10.02,2018
6343705,SITC,13.47,2019
6344200,SAFE,18.19,2018
6344452,SAFE,39.64,2019
6344814,TCO,28.28,2007
6345066,TCO,15.26,2008
6345318,TCO,22.92,2009
6345569,TCO,33.63,2010
6346071,TCO,55.45,2012
6346323,TCO,46.3,2013
6346575,TCO,60.62,2014
6346827,TCO,62.76,2015
6347581,TCO,41.98,2018
6347833,TCO,30.66,2019
6348059,DOC,8.46,2013
6348311,DOC,11.78,2014
6348563,DOC,12.64,2015
6349317,DOC,13.99,2018
6349569,DOC,17.44,2019
6349806,SRG,37.3,2015
6350560,SRG,32.15,2018
6350812,SRG,40.08,2019
6350982,KLEG,4.52,2008
6351234,KLEG,20.0,2009
6351486,KLEG,2.5,2010
6351988,KLEG,0.36,2012
6352240,KLEG,0.05,2013
6352492,KLEG,0.05,2014
6352744,KLEG,0.25,2015
6353260,ISR,2.01,2007
6353513,ISR,0.2,2008
6353765,ISR,0.89,2009
6354017,ISR,1.13,2010
6354519,ISR,0.78,2012
6354771,ISR,0.5,2013
6355023,ISR,1.46,2014
6355275,ISR,0.94,2015
6356029,ISR,0.3,2018
6356281,ISR,0.62,2019
6356643,YORW,10.98,2007
6356896,YORW,8.88,2008
6357148,YORW,11.04,2009
6357400,YORW,13.59,2010
6357902,YORW,14.69,2012
6358154,YORW,17.99,2013
6358406,YORW,20.51,2014
6358658,YORW,22.61,2015
6359412,YORW,30.86,2018
6359664,YORW,45.17,2019
6359906,CMBM,8.74,2019
6360268,ADTN,16.43,2007
6360521,ADTN,11.65,2008
6360773,ADTN,17.97,2009
6361025,ADTN,29.23,2010
6361527,ADTN,16.18,2012
6361779,ADTN,22.72,2013
6362031,ADTN,18.7,2014
6362283,ADTN,15.09,2015
6363037,ADTN,9.99,2018
6363289,ADTN,9.47,2019
6363651,IPAS,27.44,2007
6363904,IPAS,8.25,2008
6364156,IPAS,9.82,2009
6364408,IPAS,12.5,2010
6364910,IPAS,18.3,2012
6365162,IPAS,15.7,2013
6365414,IPAS,13.7,2014
6365666,IPAS,10.0,2015
6366419,IPAS,1.84,2018
6366700,NS,15.98,2007
6366953,NS,13.35,2008
6367205,NS,19.77,2009
6367457,NS,26.31,2010
6367959,NS,18.76,2012
6368211,NS,24.74,2013
6368463,NS,30.2,2014
6368715,NS,22.69,2015
6369469,NS,16.23,2018
6369721,NS,21.91,2019
6370083,SPH,12.08,2007
6370336,SPH,11.49,2008
6370588,SPH,16.5,2009
6370840,SPH,21.03,2010
6371342,SPH,16.87,2012
6371594,SPH,21.97,2013
6371846,SPH,21.91,2014
6372098,SPH,13.46,2015
6372852,SPH,14.98,2018
6373104,SPH,18.83,2019
6373466,CATO,8.35,2007
6373719,CATO,8.4,2008
6373971,CATO,11.59,2009
6374223,CATO,16.31,2010
6374725,CATO,18.66,2012
6374977,CATO,21.8,2013
6375229,CATO,29.98,2014
6375481,CATO,27.01,2015
6376235,CATO,12.69,2018
6376487,CATO,16.89,2019
6376849,CEQP,80.98,2007
6377102,CEQP,48.31,2008
6377354,CEQP,109.12,2009
6377606,CEQP,127.57,2010
6378108,CEQP,71.02,2012
6378360,CEQP,60.19,2013
6378612,CEQP,36.92,2014
6378864,CEQP,10.8,2015
6379618,CEQP,21.01,2018
6379870,CEQP,24.91,2019
6380175,NGRP,784700.0,2013
6380427,NGRP,63000.0,2014
6380679,NGRP,700.0,2015
6381420,NGRP,0.4,2018
6381660,NGRP,1.2,2019
6381944,HYLN,9.99,2019
6382099,CAPL,8.03,2012
6382351,CAPL,13.22,2013
6382603,CAPL,19.92,2014
6382855,CAPL,13.88,2015
6383609,CAPL,10.39,2018
6383861,CAPL,14.94,2019
6384223,FFIN,4.72,2007
6384476,FFIN,7.12,2008
6384728,FFIN,7.19,2009
6384980,FFIN,6.98,2010
6385482,FFIN,8.45,2012
6385734,FFIN,14.59,2013
6385986,FFIN,13.43,2014
6386238,FFIN,13.84,2015
6386992,FFIN,27.88,2018
6387244,FFIN,34.42,2019
6387606,ACU,10.68,2007
6387859,ACU,5.36,2008
6388111,ACU,7.16,2009
6388363,ACU,7.56,2010
6388865,ACU,9.3,2012
6389117,ACU,12.77,2013
6389369,ACU,17.48,2014
6389621,ACU,15.52,2015
6390375,ACU,13.48,2018
6390627,ACU,23.11,2019
6390921,ENBL,10.14,2014
6391173,ENBL,5.22,2015
6391927,ENBL,10.14,2018
6392179,ENBL,8.34,2019
6392431,VNE,23.57,2018
6392683,VNE,15.62,2019
6393207,KOS,11.78,2012
6393459,KOS,10.66,2013
6393711,KOS,8.0,2014
6393963,KOS,4.96,2015
6394717,KOS,3.88,2018
6394969,KOS,5.6,2019
6395258,MNRL,18.74,2019
6395597,LADR,10.51,2014
6395849,LADR,7.78,2015
6396603,LADR,12.81,2018
6396855,LADR,16.19,2019
6397217,BERK,14.96,2007
6397470,BERK,4.49,2008
6397722,BERK,5.73,2009
6397974,BERK,5.2,2010
6398476,BERK,7.92,2012
6398728,BERK,7.1,2013
6398980,BERK,8.3,2014
6399232,BERK,7.65,2015
6399982,BERK,13.1,2018
6400228,BERK,10.1,2019
6400590,BHLB,17.52,2007
6400843,BHLB,21.31,2008
6401095,BHLB,14.7,2009
6401347,BHLB,16.24,2010
6401849,BHLB,18.64,2012
6402101,BHLB,21.9,2013
6402353,BHLB,22.05,2014
6402605,BHLB,24.74,2015
6403359,BHLB,24.73,2018
6403611,BHLB,31.08,2019
6404457,CLSK,20.5,2018
6404709,CLSK,5.35,2019
6404860,AROC,5.34,2015
6405614,AROC,6.29,2018
6405866,AROC,8.94,2019
6406228,UMPQ,9.4,2007
6406481,UMPQ,9.26,2008
6406733,UMPQ,8.75,2009
6406985,UMPQ,8.08,2010
6407487,UMPQ,8.22,2012
6407739,UMPQ,13.87,2013
6407991,UMPQ,12.75,2014
6408243,UMPQ,12.37,2015
6408997,UMPQ,14.02,2018
6409249,UMPQ,16.4,2019
6409611,IHRC,25.05,2007
6409864,IHRC,23.78,2008
6410116,IHRC,16.01,2009
6410368,IHRC,17.06,2010
6410870,IHRC,16.64,2012
6411122,IHRC,19.75,2013
6411374,IHRC,20.67,2014
6411626,IHRC,18.45,2015
6412410,GLRP,0.76,2007
6412658,GLRP,0.19,2008
6412910,GLRP,0.2,2009
6413162,GLRP,0.29,2010
6413664,GLRP,0.06,2012
6413916,GLRP,0.08,2013
6414168,GLRP,0.03,2014
6414928,PROV,11.85,2007
6415181,PROV,3.37,2008
6415433,PROV,2.09,2009
6415685,PROV,5.52,2010
6416187,PROV,13.67,2012
6416439,PROV,11.97,2013
6416691,PROV,12.42,2014
6416943,PROV,15.95,2015
6417697,PROV,14.27,2018
6417949,PROV,20.71,2019
6418179,TRCY,11.22,2007
6418432,TRCY,8.46,2008
6418684,TRCY,12.6,2009
6418936,TRCY,12.79,2010
6419438,TRCY,11.78,2012
6419690,TRCY,11.15,2013
6419942,TRCY,14.52,2014
6420194,TRCY,14.87,2015
6420948,TRCY,17.71,2018
6421197,TRCY,18.91,2019
6421558,BEBE,70.1,2007
6421811,BEBE,41.68,2008
6422063,BEBE,35.81,2009
6422315,BEBE,40.55,2010
6422817,BEBE,28.1,2012
6423069,BEBE,38.11,2013
6423321,BEBE,16.04,2014
6423573,BEBE,4.16,2015
6424326,BEBE,5.53,2018
6424578,BEBE,5.46,2019
6425093,CXBS,0.05,2012
6425345,CXBS,,2013
6425576,CXBS,4.0,2014
6425828,CXBS,4000.0,2015
6426889,FCF,7.1,2007
6427142,FCF,8.75,2008
6427394,FCF,3.36,2009
6427646,FCF,5.17,2010
6428148,FCF,5.23,2012
6428400,FCF,6.98,2013
6428652,FCF,7.54,2014
6428904,FCF,7.64,2015
6429658,FCF,11.0,2018
6429910,FCF,13.6,2019
6430272,PKD,7.55,2007
6430525,PKD,2.9,2008
6430777,PKD,4.95,2009
6431029,PKD,4.57,2010
6431531,PKD,4.6,2012
6431783,PKD,8.13,2013
6432035,PKD,3.07,2014
6432287,PKD,1.82,2015
6433037,PKD,22.5,2019
6433134,SKPN,,2018
6433439,OGE,11.0,2007
6433692,OGE,8.18,2008
6433944,OGE,12.34,2009
6434196,OGE,15.81,2010
6434698,OGE,20.75,2012
6434950,OGE,25.62,2013
6435202,OGE,27.51,2014
6435454,OGE,21.08,2015
6436208,OGE,35.23,2018
6436460,OGE,41.41,2019
6436746,DPHC,9.95,2019
6436953,WKHS,1.55,2014
6437205,WKHS,7.75,2015
6437959,WKHS,0.53,2018
6438211,WKHS,3.04,2019
6438697,CTXR,1.04,2018
6438949,CTXR,1.02,2019
6439071,LEGH,11.93,2018
6439323,LEGH,16.64,2019
6439569,GO,32.45,2019
6439931,GEF,40.27,2007
6440184,GEF,21.3,2008
6440436,GEF,35.64,2009
6440688,GEF,42.03,2010
6441190,GEF,32.36,2012
6441442,GEF,39.35,2013
6441694,GEF,36.69,2014
6441946,GEF,25.09,2015
6442700,GEF,33.54,2018
6442952,GEF,41.78,2019
6443227,MIST,16.01,2019
6443589,BOH,32.04,2007
6443842,BOH,29.33,2008
6444094,BOH,32.04,2009
6444346,BOH,33.44,2010
6444848,BOH,33.81,2012
6445100,BOH,46.98,2013
6445352,BOH,48.6,2014
6445604,BOH,53.03,2015
6446358,BOH,61.81,2018
6446610,BOH,90.13,2019
6446972,RUTH,7.89,2007
6447225,RUTH,1.22,2008
6447477,RUTH,1.85,2009
6447729,RUTH,4.09,2010
6448231,RUTH,6.42,2012
6448483,RUTH,12.66,2013
6448735,RUTH,13.59,2014
6448987,RUTH,14.64,2015
6449741,RUTH,22.02,2018
6449993,RUTH,21.57,2019
6450222,RILY,7.58,2015
6450975,RILY,11.78,2018
6451227,RILY,21.61,2019
6451599,CASA,13.13,2018
6451851,CASA,4.09,2019
6452304,PRGX,8.57,2007
6452557,PRGX,4.08,2008
6452809,PRGX,5.91,2009
6453061,PRGX,6.33,2010
6453563,PRGX,6.45,2012
6453815,PRGX,6.72,2013
6454067,PRGX,5.72,2014
6454319,PRGX,3.72,2015
6455073,PRGX,9.47,2018
6455325,PRGX,4.92,2019
6455587,FAF,11.25,2010
6456089,FAF,18.79,2012
6456341,FAF,22.45,2013
6456593,FAF,27.78,2014
6456845,FAF,30.23,2015
6457599,FAF,41.25,2018
6457851,FAF,55.53,2019
6458024,VC,43.71,2010
6458526,VC,31.68,2012
6458778,VC,48.21,2013
6459030,VC,62.91,2014
6459282,VC,67.41,2015
6460036,VC,60.28,2018
6460288,VC,86.59,2019
6460567,SCPL,12.29,2019
6460929,SGMS,33.25,2007
6461182,SGMS,17.54,2008
6461434,SGMS,14.55,2009
6461686,SGMS,9.96,2010
6462188,SGMS,8.67,2012
6462440,SGMS,16.93,2013
6462692,SGMS,12.73,2014
6462944,SGMS,8.97,2015
6463698,SGMS,17.88,2018
6463950,SGMS,26.78,2019
6464260,IRDM,9.0,2008
6464512,IRDM,8.03,2009
6464764,IRDM,8.25,2010
6465266,IRDM,6.72,2012
6465518,IRDM,6.25,2013
6465770,IRDM,9.75,2014
6466022,IRDM,8.41,2015
6466776,IRDM,18.45,2018
6467028,IRDM,24.64,2019
6467390,PLUG,39.5,2007
6467643,PLUG,10.2,2008
6467895,PLUG,7.1,2009
6468147,PLUG,3.71,2010
6468649,PLUG,0.5,2012
6468901,PLUG,1.55,2013
6469153,PLUG,3.0,2014
6469405,PLUG,2.11,2015
6470159,PLUG,1.24,2018
6470411,PLUG,3.16,2019
6470661,BRBR,21.29,2019
6471023,FIX,10.72,2007
6471276,FIX,9.08,2008
6471528,FIX,10.71,2009
6471780,FIX,11.64,2010
6472282,FIX,11.17,2012
6472534,FIX,18.07,2013
6472786,FIX,16.19,2014
6473038,FIX,27.15,2015
6473792,FIX,42.75,2018
6474044,FIX,49.19,2019
6474406,WSO,22.25,2007
6474659,WSO,24.24,2008
6474911,WSO,32.32,2009
6475163,WSO,43.15,2010
6475665,WSO,58.85,2012
6475917,WSO,76.49,2013
6476169,WSO,87.04,2014
6476421,WSO,97.52,2015
6477175,WSO,126.76,2018
6477427,WSO,171.06,2019
6477681,LLNW,6.89,2007
6477934,LLNW,2.45,2008
6478186,LLNW,3.92,2009
6478438,LLNW,5.81,2010
6478940,LLNW,2.22,2012
6479192,LLNW,1.98,2013
6479444,LLNW,2.77,2014
6479696,LLNW,1.46,2015
6480450,LLNW,2.34,2018
6480702,LLNW,4.08,2019
6481064,DMLP,6.74,2007
6481317,DMLP,5.98,2008
6481569,DMLP,8.67,2009
6481821,DMLP,11.93,2010
6482323,DMLP,10.14,2012
6482575,DMLP,13.95,2013
6482827,DMLP,14.67,2014
6483079,DMLP,6.0,2015
6483833,DMLP,11.22,2018
6484085,DMLP,16.67,2019
6484447,BBBI,5.5,2007
6484700,BBBI,2.0,2008
6484952,BBBI,2.25,2009
6485204,BBBI,3.25,2010
6485706,BBBI,4.6,2012
6485958,BBBI,5.13,2013
6486210,BBBI,7.75,2014
6486462,BBBI,8.65,2015
6487237,VERI,3.8,2018
6487489,VERI,2.49,2019
6487775,PFPT,12.31,2012
6488027,PFPT,33.17,2013
6488279,PFPT,48.23,2014
6488531,PFPT,65.01,2015
6489285,PFPT,83.81,2018
6489537,PFPT,114.78,2019
6489920,BOXL,1.2,2018
6490172,BOXL,1.11,2019
6490457,OPTT,3246.0,2007
6490710,OPTT,1338.0,2008
6490962,OPTT,1802.0,2009
6491214,OPTT,1144.0,2010
6491716,OPTT,428.02,2012
6491968,OPTT,384.0,2013
6492220,OPTT,126.88,2014
6492472,OPTT,42.0,2015
6493226,OPTT,6.8,2018
6493478,OPTT,0.87,2019
6494200,KNSL,55.16,2018
6494452,KNSL,101.31,2019
6494608,ADUS,9.2,2009
6494860,ADUS,4.1,2010
6495362,ADUS,7.15,2012
6495614,ADUS,22.45,2013
6495866,ADUS,24.27,2014
6496118,ADUS,23.28,2015
6496872,ADUS,67.88,2018
6497124,ADUS,97.22,2019
6497270,ENSG,3.5,2007
6497523,ENSG,4.13,2008
6497775,ENSG,3.84,2009
6498027,ENSG,6.28,2010
6498529,ENSG,6.97,2012
6498781,ENSG,11.45,2013
6499033,ENSG,20.02,2014
6499285,ENSG,20.55,2015
6500039,ENSG,35.97,2018
6500291,ENSG,45.16,2019
6500472,KODK,34.71,2013
6500724,KODK,21.71,2014
6500976,KODK,12.54,2015
6501730,KODK,2.55,2018
6501982,KODK,4.65,2019
6502616,INSW,16.57,2018
6502868,INSW,29.29,2019
6503230,NWPX,39.14,2007
6503483,NWPX,42.61,2008
6503735,NWPX,26.86,2009
6503987,NWPX,24.03,2010
6504489,NWPX,23.86,2012
6504741,NWPX,37.76,2013
6504993,NWPX,30.12,2014
6505245,NWPX,11.19,2015
6505999,NWPX,23.29,2018
6506251,NWPX,33.31,2019
6506613,SLAB,37.43,2007
6506866,SLAB,24.78,2008
6507118,SLAB,48.38,2009
6507370,SLAB,46.02,2010
6507872,SLAB,41.8,2012
6508124,SLAB,43.31,2013
6508376,SLAB,47.62,2014
6508628,SLAB,48.54,2015
6509382,SLAB,78.81,2018
6509634,SLAB,115.98,2019
6510039,THC,20.32,2007
6510292,THC,4.6,2008
6510544,THC,21.56,2009
6510796,THC,26.76,2010
6511298,THC,32.47,2012
6511550,THC,42.12,2013
6511802,THC,50.67,2014
6512054,THC,30.3,2015
6512808,THC,17.14,2018
6513060,THC,38.03,2019
6513329,AVTR,18.15,2019
6513578,USX,5.61,2018
6513830,USX,5.03,2019
6514477,GRWG,2.25,2018
6514729,GRWG,4.1,2019
6514981,CRWD,49.87,2019
6515317,GNRC,11.03,2010
6515819,GNRC,30.17,2012
6516071,GNRC,56.64,2013
6516323,GNRC,46.76,2014
6516575,GNRC,29.77,2015
6517329,GNRC,49.7,2018
6517581,GNRC,100.59,2019
6517943,CBT,23.65,2007
6518196,CBT,11.16,2008
6518448,CBT,19.99,2009
6518700,CBT,29.41,2010
6519202,CBT,32.38,2012
6519454,CBT,42.65,2013
6519706,CBT,37.0,2014
6519958,CBT,35.24,2015
6520712,CBT,39.62,2018
6520964,CBT,45.26,2019
6521326,LAD,11.18,2007
6521579,LAD,2.88,2008
6521831,LAD,7.27,2009
6522083,LAD,12.83,2010
6522585,LAD,34.66,2012
6522837,LAD,64.73,2013
6523089,LAD,81.49,2014
6523341,LAD,100.98,2015
6524095,LAD,74.79,2018
6524347,LAD,145.51,2019
6524630,CDAY,34.49,2018
6524882,CDAY,67.88,2019
6525313,ACER,20.12,2018
6525565,ACER,4.01,2019
6525804,CABO,413.91,2015
6526558,CABO,807.99,2018
6526810,CABO,1477.06,2019
6527172,DECK,51.69,2007
6527425,DECK,26.62,2008
6527677,DECK,33.91,2009
6527929,DECK,79.74,2010
6528431,DECK,40.27,2012
6528683,DECK,84.46,2013
6528935,DECK,91.04,2014
6529187,DECK,47.2,2015
6529941,DECK,127.95,2018
6530193,DECK,168.86,2019
6530504,PCTY,26.11,2014
6530756,PCTY,40.55,2015
6531510,PCTY,60.21,2018
6531762,PCTY,120.82,2019
6532124,RGLD,26.28,2007
6532377,RGLD,42.8,2008
6532629,RGLD,41.26,2009
6532881,RGLD,48.14,2010
6533383,RGLD,72.82,2012
6533635,RGLD,42.02,2013
6533887,RGLD,57.93,2014
6534139,RGLD,34.09,2015
6534893,RGLD,83.45,2018
6535145,RGLD,120.38,2019
6535289,PRAH,24.22,2014
6535541,PRAH,45.27,2015
6536295,PRAH,91.96,2018
6536547,PRAH,111.15,2019
6536909,QDEL,19.47,2007
6537162,QDEL,13.07,2008
6537414,QDEL,13.78,2009
6537666,QDEL,14.45,2010
6538168,QDEL,18.67,2012
6538420,QDEL,30.89,2013
6538672,QDEL,28.92,2014
6538924,QDEL,21.2,2015
6539678,QDEL,48.82,2018
6539930,QDEL,75.03,2019
6540292,TTEK,20.13,2007
6540545,TTEK,22.62,2008
6540797,TTEK,25.44,2009
6541049,TTEK,23.47,2010
6541551,TTEK,24.79,2012
6541803,TTEK,26.2,2013
6542055,TTEK,25.2,2014
6542307,TTEK,24.85,2015
6543061,TTEK,50.84,2018
6543313,TTEK,85.29,2019
6543552,BLD,30.77,2015
6544306,BLD,45.0,2018
6544558,BLD,103.08,2019
6544909,CONE,17.63,2013
6545161,CONE,22.51,2014
6545413,CONE,31.8,2015
6546167,CONE,49.4,2018
6546419,CONE,63.04,2019
6546721,PRI,21.71,2010
6547223,PRI,27.23,2012
6547475,PRI,39.41,2013
6547727,PRI,50.34,2014
6547979,PRI,44.4,2015
6548733,PRI,94.81,2018
6548985,PRI,128.1,2019
6549138,ESNT,23.35,2013
6549390,ESNT,24.95,2014
6549642,ESNT,21.24,2015
6550396,ESNT,33.17,2018
6550648,ESNT,50.75,2019
6551010,TKR,17.25,2007
6551263,TKR,10.62,2008
6551515,TKR,13.19,2009
6551767,TKR,26.96,2010
6552269,TKR,28.05,2012
6552521,TKR,32.83,2013
6552773,TKR,36.32,2014
6553025,TKR,25.04,2015
6553779,TKR,35.37,2018
6554031,TKR,54.71,2019
6554393,SCI,10.96,2007
6554646,SCI,3.94,2008
6554898,SCI,6.71,2009
6555150,SCI,6.88,2010
6555652,SCI,12.01,2012
6555904,SCI,16.0,2013
6556156,SCI,20.37,2014
6556408,SCI,23.72,2015
6557162,SCI,38.73,2018
6557414,SCI,45.01,2019
6557776,ITT,55.16,2007
6558029,ITT,38.92,2008
6558281,ITT,42.92,2009
6558533,ITT,45.91,2010
6559035,ITT,21.37,2012
6559287,ITT,40.04,2013
6559539,ITT,37.69,2014
6559791,ITT,34.24,2015
6560545,ITT,47.14,2018
6560797,ITT,72.87,2019
6561159,SSD,21.57,2007
6561412,SSD,22.87,2008
6561664,SSD,22.55,2009
6561916,SSD,26.32,2010
6562418,SSD,29.06,2012
6562670,SSD,32.92,2013
6562922,SSD,31.39,2014
6563174,SSD,31.53,2015
6563928,SSD,52.48,2018
6564180,SSD,79.15,2019
6564542,KBR,32.47,2007
6564795,KBR,12.84,2008
6565047,KBR,16.23,2009
6565299,KBR,26.25,2010
6565801,KBR,26.12,2012
6566053,KBR,28.12,2013
6566305,KBR,15.17,2014
6566557,KBR,15.43,2015
6567311,KBR,14.68,2018
6567563,KBR,29.89,2019
6567925,LECO,27.74,2007
6568178,LECO,20.18,2008
6568430,LECO,21.74,2009
6568682,LECO,27.07,2010
6569184,LECO,41.8,2012
6569436,LECO,62.08,2013
6569688,LECO,60.97,2014
6569940,LECO,46.75,2015
6570694,LECO,75.11,2018
6570946,LECO,94.18,2019
6571308,ACIW,6.35,2007
6571561,ACIW,5.3,2008
6571813,ACIW,5.72,2009
6572065,ACIW,8.96,2010
6572567,ACIW,14.56,2012
6572819,ACIW,21.67,2013
6573071,ACIW,20.17,2014
6573323,ACIW,21.4,2015
6574077,ACIW,27.67,2018
6574329,ACIW,37.89,2019
6574691,FCN,61.64,2007
6574944,FCN,44.68,2008
6575196,FCN,47.16,2009
6575448,FCN,37.28,2010
6575950,FCN,33.0,2012
6576202,FCN,41.14,2013
6576454,FCN,38.63,2014
6576706,FCN,34.66,2015
6577460,FCN,66.64,2018
6577712,FCN,110.66,2019
6577924,FOXF,17.62,2013
6578176,FOXF,16.23,2014
6578428,FOXF,16.53,2015
6579182,FOXF,58.87,2018
6579434,FOXF,69.57,2019
6579796,HAE,31.51,2007
6580049,HAE,28.25,2008
6580301,HAE,27.58,2009
6580553,HAE,31.59,2010
6581055,HAE,40.84,2012
6581307,HAE,42.13,2013
6581559,HAE,37.42,2014
6581811,HAE,32.24,2015
6582565,HAE,100.05,2018
6582817,HAE,114.9,2019
6583179,CW,45.2,2007
6583432,CW,30.32,2008
6583684,CW,28.74,2009
6583936,CW,30.78,2010
6584438,CW,31.08,2012
6584690,CW,59.47,2013
6584942,CW,67.99,2014
6585194,CW,66.47,2015
6585948,CW,100.73,2018
6586200,CW,139.71,2019
6586452,WING,18.02,2015
6587206,WING,61.11,2018
6587458,WING,82.49,2019
6587663,MUSA,41.33,2013
6587915,MUSA,68.47,2014
6588167,MUSA,60.4,2015
6588921,MUSA,76.21,2018
6589173,MUSA,116.34,2019
